id,weight,region,type,tenure,income,hardships,gender,move_date,pretenure,forced_move,move_to_buy
32481,198.145,Other CMA,01,owned,57500,easy,female,10+,own,no,no
32503,35.283,Non CMA,06,owned,29000,easy,female,4-5,rent,no,no
32529,221.276,Other CMA,02,owned,55000,neither,male,5-10,own,no,no
32537,30.414,Non CMA,03,rented,20000,neither,female,5-10,rent,no,no
32583,136.831,Vancouver,05,rented,55000,neither,male,10+,rent,no,no
32584,34.516,Non CMA,03,rented,19500,very difficult,male,5-10,rent-free,yes,no
32585,20.521,Non CMA,06,rented,15000,very easy,female,5-10,rent,no,no
32588,299.343,Vancouver,06,rented,55000,difficult,male,5-10,rent,no,no
32590,340.516,Other CMA,05,rented,57500,neither,female,5-10,own,no,no
32593,881.609,Vancouver,01,owned,67500,easy,male,10+,own,no,no
32597,533.313,Non CMA,01,rented,60000,easy,male,5-10,rent-free,no,no
32606,678.449,Vancouver,04,owned,140000,neither,male,10+,rent-free,no,no
32618,275.301,Vancouver,06,rented,38000,difficult,male,5-10,own,no,no
32642,1227.429,Vancouver,06,rented,23000,very difficult,female,10+,rent-free,no,no
32670,192.634,Non CMA,06,rented,42000,neither,male,10+,rent,yes,no
32671,280.144,Other CMA,04,owned,165000,neither,female,10+,own,no,no
32698,160.365,Other CMA,01,owned,220000,easy,male,3-4,rent,no,yes
32711,744.858,Non CMA,06,owned,80000,neither,male,3-4,own,no,no
32713,32.29,Other CMA,03,rented,43000,difficult,female,4-5,rent,no,no
32714,224.639,Other CMA,06,rented,67500,difficult,male,5-10,rent,no,no
32734,46.612,Non CMA,05,rented,14500,difficult,male,5-10,rent,no,no
32742,204.367,Other CMA,01,owned,230000,very easy,male,3-4,own,no,no
32744,442.584,Vancouver,06,rented,57500,neither,male,2-3,rent,no,no
32766,166.295,Non CMA,06,rented,26000,difficult,male,5-10,own,no,no
32773,401.314,Vancouver,05,rented,19000,easy,female,5-10,own,no,no
32796,666.168,Non CMA,03,owned,155000,neither,female,10+,own,no,no
32816,57.157,Non CMA,03,rented,47000,neither,female,5-10,rent,no,no
32865,958.246,Vancouver,06,owned,67500,neither,female,10+,rent-free,no,no
32870,67.892,Other CMA,03,rented,29000,difficult,female,10+,rent,no,no
32888,119.267,Other CMA,03,rented,115000,difficult,female,10+,own,no,no
32894,680.356,Non CMA,01,owned,5500,easy,female,10+,rent-free,yes,no
32900,208.631,Other CMA,04,owned,230000,neither,male,2-3,own,no,no
32901,78.671,Other CMA,06,owned,82500,easy,female,4-5,own,no,no
32911,1155.765,Vancouver,06,owned,100000,neither,male,10+,rent,no,yes
32917,490.867,Vancouver,01,owned,240000,neither,male,10+,own,no,no
32922,17.092,Other CMA,06,rented,105000,neither,female,5-10,rent,no,no
32949,112.538,Non CMA,01,owned,92500,very easy,female,1-2,own,no,no
32953,188.105,Other CMA,04,owned,97500,easy,female,10+,rent,no,no
32973,290.015,Vancouver,06,rented,60000,easy,female,10+,rent,no,no
32974,165.332,Other CMA,03,rented,19500,neither,male,5-10,rent,no,no
32975,237.118,Other CMA,01,owned,140000,neither,male,10+,own,no,no
32987,90.683,Non CMA,02,owned,130000,difficult,male,5-10,rent,yes,yes
32993,161.966,Vancouver,06,rented,19500,easy,male,5-10,rent,no,no
32999,25.958,Other CMA,06,rented,33000,difficult,female,5-10,rent,no,no
33007,512.817,Other CMA,04,rented,60000,easy,female,<1,rent,no,no
33038,723.428,Non CMA,01,owned,26000,difficult,female,4-5,own,no,no
33050,61.328,Other CMA,04,owned,115000,easy,female,10+,own,no,no
33073,166.836,Non CMA,01,owned,90000,easy,female,10+,rent,no,yes
33082,204.367,Other CMA,05,owned,145000,easy,female,4-5,own,no,no
33088,402.784,Non CMA,01,owned,130000,neither,male,5-10,own,no,no
33090,128.349,Vancouver,06,rented,24000,neither,female,5-10,rent,no,no
33096,472.317,Vancouver,06,owned,34000,difficult,male,10+,own,no,no
33099,625.798,Non CMA,01,owned,135000,very easy,male,10+,own,no,no
33132,572.103,Non CMA,01,owned,125000,neither,female,4-5,rent,no,yes
33135,161.966,Vancouver,06,rented,21000,difficult,male,10+,rent,no,no
33165,31.535,Other CMA,06,rented,23000,difficult,female,5-10,rent,no,no
33173,183.03,Other CMA,01,owned,185000,neither,male,10+,own,no,no
33191,28.063,Non CMA,01,owned,90000,very easy,female,2-3,own,no,no
33197,527.141,Non CMA,01,owned,18000,difficult,female,5-10,own,no,no
33199,169.169,Vancouver,06,rented,97500,neither,female,5-10,rent,no,no
33202,574.069,Vancouver,01,owned,160000,easy,male,10+,own,no,no
33212,385.027,Other CMA,06,owned,77500,neither,female,4-5,rent-free,no,no
33237,103.401,Non CMA,01,owned,50000,neither,female,10+,own,no,no
33255,352.46,Other CMA,03,owned,35000,difficult,male,3-4,rent,no,yes
33259,35.941,Other CMA,06,rented,23000,very difficult,female,2-3,rent,no,no
33305,862.265,Non CMA,03,owned,110000,neither,female,5-10,rent,no,yes
33307,694.183,Vancouver,05,owned,210000,very easy,male,5-10,rent,no,yes
33319,563.416,Vancouver,06,rented,25000,neither,female,3-4,rent,no,no
33340,257.871,Other CMA,05,owned,67500,neither,female,1-2,own,no,no
33345,119.362,Other CMA,05,rented,37000,neither,male,5-10,rent,no,no
33346,728.912,Non CMA,02,owned,57500,very easy,female,10+,own,no,no
33350,14.484,Non CMA,06,rented,16500,neither,female,5-10,rent,yes,no
33352,197.165,Non CMA,06,owned,330000,easy,female,10+,own,no,no
33353,959.215,Non CMA,01,rented,130000,neither,female,4-5,rent,no,no
33360,204.367,Other CMA,01,owned,57500,easy,female,10+,own,no,no
33374,765.363,Non CMA,01,owned,135000,very easy,male,5-10,rent,no,yes
33376,34.3,Non CMA,06,rented,29000,difficult,female,1-2,rent,yes,no
33386,89.942,Other CMA,03,rented,85000,easy,male,10+,rent,no,no
33396,25.746,Non CMA,05,rented,40000,neither,female,10+,own,no,no
33397,173.718,Other CMA,05,rented,28000,neither,female,4-5,rent,no,no
33402,318.944,Other CMA,06,owned,28000,very difficult,female,4-5,own,no,no
33407,1052.883,Vancouver,05,rented,115000,very easy,male,4-5,rent,no,no
33424,781.814,Non CMA,06,owned,60000,difficult,male,5-10,own,no,no
33431,647.779,Non CMA,01,owned,260000,very easy,male,10+,own,no,no
33498,1021.736,Vancouver,04,owned,105000,neither,male,10+,own,no,no
33499,68.261,Other CMA,06,rented,6750,easy,male,5-10,rent,no,no
33516,755.192,Vancouver,01,owned,92500,easy,male,10+,own,no,no
33518,267.04,Other CMA,01,owned,110000,neither,male,10+,rent,no,no
33522,229.154,Other CMA,06,rented,31000,neither,female,1-2,own,no,no
33534,357.29,Non CMA,01,owned,62500,difficult,male,10+,own,no,no
33541,61.338,Other CMA,05,rented,140000,neither,male,1-2,rent,yes,no
33555,804.178,Non CMA,03,owned,35000,easy,female,10+,own,no,no
33557,147.446,Other CMA,01,rented,125000,neither,female,1-2,rent,no,no
33574,95.26,Non CMA,06,rented,29000,easy,male,2-3,rent,no,no
33578,218.539,Other CMA,03,owned,250000,easy,male,4-5,own,no,no
33579,83.582,Other CMA,06,rented,0,very difficult,female,10+,own,no,no
33589,864.866,Non CMA,01,rented,135000,difficult,male,<1,rent,yes,no
33619,598.208,Non CMA,01,owned,75000,difficult,female,3-4,own,no,no
33631,34.439,Other CMA,03,rented,14000,very difficult,female,5-10,rent,no,no
33639,141.943,Vancouver,06,rented,45000,difficult,male,10+,rent,no,no
33641,60.178,Other CMA,01,rented,37000,easy,female,5-10,rent,no,no
33645,13.375,Non CMA,03,rented,60000,difficult,female,5-10,rent,no,no
33653,847.342,Non CMA,01,owned,220000,neither,female,5-10,own,no,no
33655,221.276,Other CMA,01,owned,95000,easy,female,10+,own,no,no
33686,835.435,Vancouver,05,owned,97500,difficult,male,10+,own,no,no
33691,26.602,Other CMA,03,rented,85000,difficult,male,1-2,rent,no,no
33707,22.709,Other CMA,03,rented,97500,neither,male,2-3,rent,no,no
33716,306.374,Other CMA,03,owned,47500,neither,female,4-5,own,no,no
33763,197.039,Other CMA,06,rented,28000,neither,male,5-10,rent,no,no
33765,940.176,Vancouver,05,rented,175000,easy,male,4-5,rent-free,no,no
33773,264.654,Non CMA,05,owned,43000,very easy,female,5-10,own,no,no
33778,31.535,Other CMA,06,rented,20000,neither,female,10+,rent,no,no
33784,56.32,Non CMA,01,rented,55000,easy,female,<1,rent,no,no
33787,315.836,Non CMA,01,owned,85000,neither,female,10+,rent-free,no,no
33788,793.836,Vancouver,01,owned,41000,easy,male,10+,own,no,no
33791,493.853,Vancouver,06,rented,97500,easy,female,<1,own,no,no
33795,766.757,Non CMA,01,owned,57500,easy,male,10+,own,no,no
33798,592.031,Non CMA,03,owned,120000,very easy,female,5-10,rent,no,yes
33799,375.425,Vancouver,04,rented,27000,neither,female,10+,rent,no,no
33806,404.95,Vancouver,06,rented,100000,easy,male,10+,rent,no,no
33807,231.678,Vancouver,06,rented,22000,neither,female,<1,rent,yes,no
33824,278.978,Vancouver,04,owned,360000,easy,female,5-10,own,no,yes
33828,26.72,Other CMA,02,rented,57500,difficult,female,3-4,rent-free,yes,no
33838,969.397,Non CMA,06,owned,32000,neither,female,<1,own,no,no
33843,734.777,Non CMA,01,owned,155000,neither,male,10+,rent,no,yes
33846,666.168,Non CMA,01,owned,110000,very easy,female,10+,own,no,no
33848,165.373,Other CMA,01,owned,135000,easy,female,10+,rent,no,yes
33855,208.657,Other CMA,01,owned,240000,very easy,female,10+,own,no,no
33863,179.746,Other CMA,04,owned,130000,neither,female,10+,own,no,no
33894,1631.746,Vancouver,03,owned,45000,neither,female,3-4,rent,no,no
33897,149.072,Vancouver,06,rented,21000,neither,female,10+,rent,no,no
33908,1353.379,Non CMA,06,rented,105000,easy,female,5-10,rent-free,no,no
33930,1259.754,Vancouver,06,rented,250000,easy,female,<1,rent,no,no
33935,19.723,Non CMA,03,rented,14500,neither,male,4-5,rent,no,no
33937,126.312,Non CMA,06,owned,32000,very difficult,female,5-10,rent,no,no
33940,48.782,Non CMA,01,rented,72500,difficult,male,1-2,rent,yes,no
33957,517.909,Vancouver,02,owned,220000,neither,male,10+,rent,no,yes
33991,12.252,Non CMA,03,rented,19000,neither,female,4-5,rent,no,no
33993,260.64,Vancouver,05,rented,41000,neither,female,10+,rent,no,no
34001,85.291,Vancouver,03,rented,210000,easy,female,4-5,rent,no,no
34017,100.951,Vancouver,04,rented,95000,difficult,male,5-10,rent,no,no
34021,415.911,Non CMA,01,owned,72500,neither,female,10+,own,no,no
34045,172.12,Vancouver,03,rented,41000,neither,female,10+,rent,no,no
34055,212.162,Other CMA,03,owned,55000,very easy,male,5-10,own,no,no
34070,204.787,Non CMA,06,owned,87500,neither,male,5-10,own,no,no
34076,34.516,Non CMA,02,rented,24000,easy,male,10+,own,no,no
34102,94.722,Non CMA,01,owned,115000,neither,male,10+,rent,no,no
34126,35.941,Other CMA,02,rented,19000,very difficult,female,3-4,rent,no,no
34153,143.105,Vancouver,06,rented,21000,very difficult,female,5-10,rent,no,no
34154,270.619,Vancouver,06,rented,57500,neither,female,5-10,rent,no,no
34168,328.906,Vancouver,05,rented,30000,very easy,male,10+,own,no,no
34180,178.549,Vancouver,05,rented,14500,easy,female,10+,rent,no,no
34183,318.944,Other CMA,06,rented,21000,easy,female,10+,own,no,no
34184,463.536,Vancouver,04,owned,130000,difficult,female,10+,rent-free,no,no
34190,720.963,Non CMA,01,owned,72500,neither,female,<1,rent,no,yes
34194,102.218,Vancouver,06,rented,110000,neither,female,4-5,rent,no,no
34231,381.027,Vancouver,06,rented,31000,neither,female,<1,rent,no,no
34261,272.636,Other CMA,01,owned,65000,neither,male,3-4,own,no,no
34280,889.22,Vancouver,06,owned,47000,neither,female,3-4,rent,no,yes
34281,723.44,Non CMA,01,owned,80000,very easy,male,1-2,rent-free,no,yes
34296,1189.826,Vancouver,01,rented,87500,neither,female,5-10,rent,no,no
34298,14.83,Non CMA,06,rented,82500,difficult,female,2-3,rent,no,no
34302,737.923,Vancouver,04,owned,67500,very easy,male,10+,own,no,no
34303,310.609,Vancouver,06,rented,170000,easy,female,<1,rent,no,no
34322,100.78,Other CMA,01,owned,60000,neither,male,5-10,rent,no,yes
34327,877.12,Vancouver,01,owned,130000,easy,male,10+,rent,no,no
34343,435.77,Vancouver,04,owned,40000,neither,male,10+,rent,no,yes
34349,236.117,Vancouver,05,owned,105000,neither,male,10+,rent,no,yes
34351,239.213,Other CMA,01,owned,48000,easy,female,1-2,own,no,no
34352,366.363,Vancouver,04,owned,165000,difficult,male,1-2,own,no,no
34356,702.064,Vancouver,05,rented,55000,neither,male,4-5,rent,no,no
34359,265.309,Vancouver,04,owned,90000,neither,male,10+,own,no,no
34375,737.923,Vancouver,01,owned,67500,very easy,male,10+,own,no,no
34389,31.776,Non CMA,06,rented,14500,difficult,female,5-10,rent,no,no
34398,148.57,Vancouver,06,rented,100000,neither,male,10+,rent,no,no
34436,207.564,Non CMA,01,owned,140000,very easy,female,10+,own,no,no
34438,52.971,Other CMA,01,rented,80000,neither,female,5-10,rent,no,no
34455,13.534,Non CMA,03,rented,20000,very difficult,female,5-10,rent,no,no
34463,102.598,Vancouver,03,rented,97500,neither,male,10+,own,no,no
34479,274.737,Vancouver,01,rented,95000,difficult,male,5-10,rent,no,no
34496,38.799,Non CMA,06,rented,18500,difficult,female,5-10,rent,no,no
34497,670.347,Vancouver,04,owned,55000,easy,female,5-10,own,no,no
34498,1667.093,Vancouver,05,owned,42000,very easy,female,1-2,rent,no,yes
34521,417.624,Vancouver,01,rented,26000,neither,male,4-5,rent,no,no
34553,375.425,Vancouver,05,rented,39000,difficult,female,10+,rent,no,no
34555,577.706,Non CMA,01,owned,240000,neither,male,1-2,own,no,no
34563,955.571,Non CMA,04,owned,145000,neither,male,10+,rent-free,no,no
34579,778.947,Vancouver,03,owned,55000,neither,female,10+,rent,no,yes
34586,361.342,Vancouver,06,rented,135000,neither,male,5-10,rent,no,no
34587,295.356,Vancouver,06,rented,46000,difficult,male,10+,rent,yes,no
34612,921.98,Non CMA,01,owned,57500,neither,male,1-2,rent-free,no,no
34632,236.92,Non CMA,01,owned,220000,neither,male,<1,own,no,no
34633,35.283,Non CMA,06,rented,19500,neither,female,5-10,rent,no,no
34636,375.043,Non CMA,01,owned,62500,neither,female,10+,rent,no,yes
34650,314.726,Non CMA,01,rented,70000,difficult,female,1-2,rent,no,no
34659,220.31,Other CMA,03,owned,82500,very easy,female,10+,own,no,no
34660,221.276,Other CMA,01,owned,52500,neither,male,10+,rent-free,no,no
34672,1437.812,Vancouver,06,owned,36000,difficult,female,2-3,rent,no,yes
34680,31.742,Other CMA,03,rented,50000,neither,male,10+,rent,no,no
34686,183.163,Other CMA,06,rented,14500,neither,male,1-2,rent,no,no
34723,183.163,Other CMA,06,rented,22000,easy,male,4-5,rent,no,yes
34736,542.537,Non CMA,06,owned,95000,difficult,female,10+,rent,no,yes
34744,357.29,Non CMA,01,rented,39000,easy,male,4-5,rent-free,yes,no
34770,587.364,Vancouver,05,rented,55000,neither,male,10+,rent,no,no
34774,528.3,Other CMA,04,rented,90000,neither,male,1-2,rent,no,no
34788,49.587,Other CMA,04,rented,200000,difficult,male,<1,rent-free,no,no
34819,474.622,Non CMA,01,owned,80000,neither,female,10+,own,no,yes
34833,34.753,Non CMA,01,rented,42000,neither,male,10+,rent,no,no
34846,327.645,Other CMA,06,rented,82500,neither,female,3-4,rent,no,no
34870,23.29,Other CMA,06,rented,82500,very difficult,female,10+,rent,no,no
34872,797.175,Vancouver,05,rented,100000,easy,female,5-10,own,no,no
34882,168.545,Non CMA,06,rented,15500,difficult,female,5-10,rent,no,no
34889,954.613,Vancouver,01,rented,90000,very easy,male,<1,own,no,no
34895,528.174,Other CMA,04,owned,220000,neither,male,5-10,own,no,no
34900,80.188,Other CMA,06,rented,14500,difficult,female,10+,rent,no,no
34906,34.989,Non CMA,01,owned,175000,neither,male,5-10,rent,no,no
34913,256.51,Other CMA,01,owned,105000,neither,female,10+,own,yes,no
34939,72.643,Non CMA,06,rented,15000,very difficult,female,1-2,rent,no,no
34946,42.798,Non CMA,01,rented,28000,very difficult,male,5-10,rent,no,no
34959,443.38,Vancouver,01,owned,240000,neither,female,4-5,own,no,no
35000,65.307,Other CMA,01,owned,43000,difficult,male,3-4,own,no,no
35008,408.509,Non CMA,01,owned,250000,very easy,female,10+,rent,no,no
35013,158.646,Other CMA,01,owned,33000,easy,male,5-10,own,no,no
35025,579.103,Non CMA,01,owned,75000,very easy,female,10+,rent,no,yes
35029,44.032,Non CMA,05,rented,20000,easy,male,5-10,rent,no,no
35034,11.007,Non CMA,03,rented,110000,neither,female,<1,rent,no,no
35041,236.055,Other CMA,06,owned,52500,very easy,female,3-4,rent,no,no
35066,83.582,Other CMA,06,rented,50000,easy,female,10+,rent-free,no,no
35074,296.252,Vancouver,06,rented,150000,neither,male,2-3,rent,no,no
35094,249.903,Other CMA,01,owned,21000,neither,male,10+,own,no,no
35116,201.847,Other CMA,01,owned,240000,very easy,female,5-10,own,no,no
35131,65.475,Other CMA,06,owned,65000,neither,female,3-4,own,no,no
35135,73.284,Other CMA,04,rented,31000,neither,male,10+,rent,no,no
35139,38.068,Other CMA,06,rented,155000,neither,male,4-5,rent,no,no
35147,151.39,Other CMA,06,rented,47000,difficult,female,1-2,rent,no,no
35148,149.072,Vancouver,05,rented,21000,difficult,female,10+,own,no,no
35151,283.866,Other CMA,01,owned,26000,neither,male,<1,own,no,no
35161,942.951,Vancouver,05,owned,120000,easy,male,1-2,own,no,no
35168,65.475,Other CMA,06,rented,50000,difficult,female,10+,rent,no,no
35171,740.717,Non CMA,01,owned,160000,very easy,female,3-4,rent,no,yes
35173,304.474,Other CMA,04,owned,135000,easy,female,10+,own,no,no
35181,75.25,Other CMA,03,owned,250000,neither,male,10+,rent,no,yes
35182,303.831,Vancouver,03,rented,65000,neither,female,10+,rent,no,no
35190,190.631,Vancouver,06,rented,35000,neither,female,4-5,rent,no,no
35227,60.975,Non CMA,01,rented,47000,easy,male,1-2,rent,no,no
35230,13.534,Non CMA,06,rented,24000,easy,female,10+,rent,no,no
35238,575.608,Non CMA,04,rented,115000,difficult,male,1-2,rent,yes,no
35245,187.779,Non CMA,06,rented,42000,neither,male,<1,rent,no,no
35261,85.95,Non CMA,03,rented,18500,very difficult,female,1-2,rent,no,no
35289,953.087,Non CMA,06,owned,65000,very easy,male,10+,rent,no,no
35294,27.983,Other CMA,03,rented,38000,neither,female,10+,own,no,no
35296,931.729,Vancouver,04,owned,115000,easy,female,10+,rent,no,yes
35300,961.705,Vancouver,01,owned,26000,easy,female,5-10,own,no,no
35314,1297.182,Non CMA,01,owned,25000,easy,female,10+,own,no,no
35330,13.534,Non CMA,06,rented,21000,neither,female,10+,rent,no,no
35344,50.225,Non CMA,06,owned,105000,neither,female,<1,rent,yes,no
35345,523.735,Other CMA,01,rented,22000,difficult,female,3-4,rent,no,no
35364,124.394,Other CMA,06,rented,85000,neither,female,3-4,rent-free,no,no
35399,188.496,Vancouver,06,rented,82500,difficult,female,2-3,rent,no,no
35409,244.949,Vancouver,03,rented,95000,very difficult,female,2-3,own,no,no
35420,811.335,Non CMA,01,owned,80000,difficult,female,2-3,rent-free,no,yes
35421,25.644,Non CMA,01,owned,260000,neither,female,5-10,own,no,yes
35426,920.152,Non CMA,01,owned,125000,easy,male,1-2,own,no,no
35439,1187.359,Vancouver,04,owned,105000,difficult,male,10+,rent,no,no
35441,733.525,Vancouver,03,owned,145000,very easy,male,4-5,own,no,no
35451,234.867,Non CMA,05,rented,65000,easy,female,5-10,own,no,no
35454,52.971,Other CMA,01,owned,300000,very easy,female,10+,own,no,no
35486,990.082,Non CMA,02,owned,21000,very difficult,female,10+,rent,no,yes
35495,35.854,Non CMA,01,owned,97500,neither,female,1-2,rent,no,yes
35498,270.58,Other CMA,06,rented,70000,neither,male,3-4,own,no,no
35512,456.02,Non CMA,01,owned,125000,easy,female,3-4,rent,no,yes
35518,955.873,Non CMA,06,rented,31000,very difficult,male,1-2,rent,yes,no
35525,35.896,Other CMA,03,rented,34000,neither,female,10+,own,no,no
35530,839.081,Non CMA,01,owned,24000,neither,male,5-10,rent,no,yes
35543,221.645,Vancouver,06,rented,105000,neither,female,3-4,rent,no,no
35550,250.398,Other CMA,01,owned,135000,easy,female,5-10,rent,no,yes
35554,106.343,Other CMA,06,rented,15000,very difficult,female,1-2,rent,no,no
35559,14.121,Non CMA,06,rented,26000,very difficult,male,1-2,rent,no,no
35588,63.284,Other CMA,01,owned,220000,easy,female,10+,rent,no,yes
